FECHA_ADMINISTRACION,GRUPO_ETARIO,GENERO,VACUNA,TIPO_EFECTOR,DOSIS_1,DOSIS_2,ID_CARGA,DOSIS_3
12FEB2022:00:00:00,71 a 80,F,AstraZeneca,Público,0,3,,1
12FEB2022:00:00:00,71 a 80,F,Moderna,Público,0,0,,96
12FEB2022:00:00:00,71 a 80,F,Sinopharm,Público,5,13,,0
12FEB2022:00:00:00,71 a 80,F,Sputnik,Público,0,1,,1
"12FEB2022:00:00:00,71 a 80,F,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Público,0,0,,114"
12FEB2022:00:00:00,71 a 80,M,AstraZeneca,Público,1,0,,0
12FEB2022:00:00:00,71 a 80,M,Sinopharm,Público,1,3,,0
12FEB2022:00:00:00,71 a 80,M,Sputnik,Público,0,1,,0
"12FEB2022:00:00:00,71 a 80,M,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Público,0,1,,69"
12FEB2022:00:00:00,81 a 90,F,AstraZeneca,Público,1,0,,0
12FEB2022:00:00:00,81 a 90,F,Moderna,Público,0,0,,29
12FEB2022:00:00:00,81 a 90,F,Sinopharm,Público,2,10,,0
12FEB2022:00:00:00,81 a 90,F,Sputnik,Público,0,1,,0
"12FEB2022:00:00:00,81 a 90,F,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Público,0,0,,28"
12FEB2022:00:00:00,81 a 90,M,Moderna,Público,0,1,,11
12FEB2022:00:00:00,81 a 90,M,Sinopharm,Público,1,2,,0
"12FEB2022:00:00:00,81 a 90,M,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Público,1,0,,13"
12FEB2022:00:00:00,91 o mas,F,Moderna,Público,0,0,,5
12FEB2022:00:00:00,91 o mas,F,Sinopharm,Público,0,3,,0
"12FEB2022:00:00:00,91 o mas,F,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Público,0,0,,9"
12FEB2022:00:00:00,91 o mas,M,Moderna,Público,0,0,,1
"12FEB2022:00:00:00,91 o mas,M,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Público,0,0,,3"
"15APR2021:00:00:00,41 a 50,F,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Público,1,0,,0"
16APR2021:00:00:00,30 o menos,F,AstraZeneca,Público,1,0,,0
"12MAY2021:00:00:00,41 a 50,F,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Público,0,1,,0"
"10JUL2021:00:00:00,30 o menos,M,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Público,2,0,,0"
26JUL2021:00:00:00,51 a 60,F,AstraZeneca,Público nacional,0,1,,0
07AUG2021:00:00:00,71 a 80,F,AstraZeneca,Público,1,0,,0
08SEP2021:00:00:00,41 a 50,M,Sputnik,Público nacional,0,1,,0
11OCT2021:00:00:00,51 a 60,F,Moderna,Público,1,0,,0
"17JAN2022:00:00:00,31 a 40,F,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Público nacional,0,0,,0"
"04FEB2022:00:00:00,31 a 40,M,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Público nacional,0,0,,1"
08FEB2022:00:00:00,30 o menos,M,Sinopharm,Público nacional,0,1,,0
09FEB2022:00:00:00,91 o mas,F,Sputnik,Público,0,1,,0
12FEB2022:00:00:00,30 o menos,M,Moderna,Público nacional,0,1,,0
15FEB2022:00:00:00,30 o menos,F,AstraZeneca,Público,6,20,,3
15FEB2022:00:00:00,30 o menos,F,Moderna,Público,40,22,,2147
15FEB2022:00:00:00,30 o menos,F,Sinopharm,Público,321,496,,0
15FEB2022:00:00:00,30 o menos,F,Sputnik,Privado,1,0,,0
15FEB2022:00:00:00,30 o menos,F,Sputnik,Público,2,50,,1
"15FEB2022:00:00:00,30 o menos,F,""vacuna Coronavirus (CANSINO), vial x 1 dosis"",Público,21,6,,38"
15FEB2022:00:00:00,30 o menos,M,AstraZeneca,Público,8,15,,7
15FEB2022:00:00:00,30 o menos,M,Moderna,Público,36,24,,2084
15FEB2022:00:00:00,30 o menos,M,Sinopharm,Público,339,564,,2
15FEB2022:00:00:00,30 o menos,M,Sputnik,Público,0,49,,4
"15FEB2022:00:00:00,30 o menos,M,""vacuna Coronavirus (CANSINO), vial x 1 dosis"",Público,24,5,,15"
"15FEB2022:00:00:00,30 o menos,M,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Público,5,136,,544"
15FEB2022:00:00:00,31 a 40,F,AstraZeneca,Público,2,13,,4
"23DEC2021:00:00:00,71 a 80,M,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Público,0,0,,90"
23DEC2021:00:00:00,81 a 90,F,AstraZeneca,Público,2,7,,506
23DEC2021:00:00:00,81 a 90,F,Sinopharm,Público,5,3,,2
23DEC2021:00:00:00,81 a 90,F,Sputnik,Público,0,3,,0
"23DEC2021:00:00:00,81 a 90,F,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Público,0,0,,118"
23DEC2021:00:00:00,81 a 90,M,AstraZeneca,Público,2,2,,178
"23DEC2021:00:00:00,81 a 90,M,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Público,0,0,,73"
23DEC2021:00:00:00,91 o mas,F,AstraZeneca,Público,1,2,,188
23DEC2021:00:00:00,91 o mas,F,Sinopharm,Público,2,1,,3
23DEC2021:00:00:00,91 o mas,F,Sputnik,Público,0,1,,0
"05JAN2022:00:00:00,71 a 80,M,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Público,2,0,,1814"
05JAN2022:00:00:00,81 a 90,F,AstraZeneca,Público,15,3,,262
05JAN2022:00:00:00,81 a 90,F,Sinopharm,Público,3,6,,2
05JAN2022:00:00:00,81 a 90,F,Sputnik,Público,1,2,,2
"05JAN2022:00:00:00,81 a 90,F,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Público,0,1,,131"
05JAN2022:00:00:00,81 a 90,M,AstraZeneca,Público,2,1,,131
05JAN2022:00:00:00,81 a 90,M,Sinopharm,Público,2,0,,1
05JAN2022:00:00:00,81 a 90,M,Sputnik,Público,1,1,,1
13FEB2022:00:00:00,41 a 50,F,Sputnik,Público,0,10,,1
"13FEB2022:00:00:00,41 a 50,F,""vacuna Coronavirus (CANSINO), vial x 1 dosis"",Público,1,0,,8"
"13FEB2022:00:00:00,41 a 50,F,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Público,0,3,,426"
13FEB2022:00:00:00,41 a 50,M,AstraZeneca,Público,27,14,,3
13FEB2022:00:00:00,41 a 50,M,Moderna,Público,0,1,,485
13FEB2022:00:00:00,41 a 50,M,Sinopharm,Público,67,49,,1
13FEB2022:00:00:00,41 a 50,M,Sputnik,Público,0,8,,0
"13FEB2022:00:00:00,41 a 50,M,""vacuna Coronavirus (CANSINO), vial x 1 dosis"",Público,0,0,,2"
"13FEB2022:00:00:00,41 a 50,M,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Público,0,0,,440"
13FEB2022:00:00:00,51 a 60,F,AstraZeneca,Público,2,2,,1
13FEB2022:00:00:00,51 a 60,F,Moderna,Público,0,0,,229
13FEB2022:00:00:00,51 a 60,F,Sinopharm,Público,23,12,,1
13FEB2022:00:00:00,51 a 60,F,Sputnik,Público,0,6,,0
"13FEB2022:00:00:00,51 a 60,F,""vacuna Coronavirus (CANSINO), vial x 1 dosis"",Público,0,0,,5"
"13FEB2022:00:00:00,51 a 60,F,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Público,0,0,,190"
13FEB2022:00:00:00,51 a 60,M,AstraZeneca,Público,2,4,,1
13FEB2022:00:00:00,51 a 60,M,Moderna,Público,0,0,,181
13FEB2022:00:00:00,51 a 60,M,Sinopharm,Público,11,25,,0
13FEB2022:00:00:00,51 a 60,M,Sputnik,Público,0,5,,0
"13FEB2022:00:00:00,51 a 60,M,""vacuna Coronavirus (CANSINO), vial x 1 dosis"",Público,0,0,,3"
"13FEB2022:00:00:00,51 a 60,M,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Público,0,1,,253"
13FEB2022:00:00:00,61 a 70,F,AstraZeneca,Público,2,1,,0
13FEB2022:00:00:00,61 a 70,F,Moderna,Público,0,0,,197
13FEB2022:00:00:00,61 a 70,F,Sinopharm,Público,2,10,,0
13FEB2022:00:00:00,61 a 70,F,Sputnik,Público,0,1,,0
"13FEB2022:00:00:00,61 a 70,F,""vacuna Coronavirus (CANSINO), vial x 1 dosis"",Público,0,0,,1"
"13FEB2022:00:00:00,61 a 70,F,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Público,0,0,,137"
13FEB2022:00:00:00,61 a 70,M,AstraZeneca,Público,1,0,,0
13FEB2022:00:00:00,61 a 70,M,Moderna,Público,0,1,,145
13FEB2022:00:00:00,61 a 70,M,Sinopharm,Público,5,8,,0
"13FEB2022:00:00:00,61 a 70,M,""vacuna Coronavirus (CANSINO), vial x 1 dosis"",Público,0,0,,1"
"13FEB2022:00:00:00,61 a 70,M,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Público,0,0,,144"
13FEB2022:00:00:00,71 a 80,F,Moderna,Público,0,0,,82
13FEB2022:00:00:00,71 a 80,F,Sinopharm,Público,3,5,,1
13FEB2022:00:00:00,71 a 80,F,Sputnik,Público,0,1,,0
"13FEB2022:00:00:00,71 a 80,F,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Público,0,0,,100"
13FEB2022:00:00:00,71 a 80,M,Moderna,Público,0,0,,46
13FEB2022:00:00:00,71 a 80,M,Sinopharm,Público,1,7,,0
"13FEB2022:00:00:00,71 a 80,M,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Público,0,0,,56"
13FEB2022:00:00:00,81 a 90,F,Moderna,Público,0,0,,23
13FEB2022:00:00:00,81 a 90,F,Sinopharm,Público,2,4,,0
"13FEB2022:00:00:00,81 a 90,F,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Público,0,0,,28"
13FEB2022:00:00:00,81 a 90,M,Moderna,Público,0,0,,9
"13FEB2022:00:00:00,81 a 90,M,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Público,0,0,,11"
13FEB2022:00:00:00,91 o mas,F,Moderna,Público,0,0,,6
13FEB2022:00:00:00,91 o mas,F,Sinopharm,Público,0,3,,0
"31JAN2022:00:00:00,81 a 90,M,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Privado,0,0,,4"
"31JAN2022:00:00:00,81 a 90,M,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Público,0,0,,29"
31JAN2022:00:00:00,91 o mas,F,AstraZeneca,Público,0,1,,14
31JAN2022:00:00:00,91 o mas,F,Moderna,Público,0,0,,16
31JAN2022:00:00:00,91 o mas,F,Sinopharm,Público,8,1,,0
31JAN2022:00:00:00,91 o mas,F,Sputnik,Público,0,1,,0
"31JAN2022:00:00:00,91 o mas,F,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Privado,0,0,,1"
"31JAN2022:00:00:00,91 o mas,F,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Público,0,0,,17"
31JAN2022:00:00:00,91 o mas,M,Moderna,Público,0,1,,7
"31JAN2022:00:00:00,91 o mas,M,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Público,0,0,,6"
15FEB2021:00:00:00,30 o menos,F,Sputnik,Público,0,1,,0
"16JUL2021:00:00:00,41 a 50,F,""vacuna Coronavirus (CANSINO), vial x 1 dosis"",Privado,1,0,,0"
"22JUL2021:00:00:00,30 o menos,M,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Público,1,0,,0"
26JUL2021:00:00:00,41 a 50,F,AstraZeneca,Privado,0,1,,0
"02AUG2021:00:00:00,51 a 60,F,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Público,1,0,,0"
21AUG2021:00:00:00,51 a 60,F,AstraZeneca,Privado,0,1,,0
17SEP2021:00:00:00,30 o menos,M,AstraZeneca,Público nacional,0,1,,0
26SEP2021:00:00:00,61 a 70,F,Moderna,Público,0,1,,0
02NOV2021:00:00:00,81 a 90,M,AstraZeneca,Público nacional,0,0,,1
"08NOV2021:00:00:00,81 a 90,M,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Público,1,0,,0"
"09NOV2021:00:00:00,31 a 40,M,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Público,1,0,,0"
"10NOV2021:00:00:00,31 a 40,F,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Público,0,1,,0"
"13NOV2021:00:00:00,41 a 50,F,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Público,1,0,,0"
"17NOV2021:00:00:00,61 a 70,F,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Público,1,0,,0"
23NOV2021:00:00:00,30 o menos,F,Sinopharm,Privado,0,1,,0
30NOV2021:00:00:00,81 a 90,F,AstraZeneca,Público nacional,0,0,,1
08DEC2021:00:00:00,51 a 60,M,AstraZeneca,Privado,0,0,,1
"11DEC2021:00:00:00,30 o menos,M,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Público nacional,0,1,,0"
"06JAN2022:00:00:00,61 a 70,F,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Público nacional,0,0,,1"
11JAN2022:00:00:00,30 o menos,F,Sinopharm,Privado,1,0,,0
"21JAN2022:00:00:00,51 a 60,M,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Público nacional,0,0,,1"
05FEB2022:00:00:00,30 o menos,M,Moderna,Privado,0,0,,1
08FEB2022:00:00:00,30 o menos,M,Sinopharm,Privado,0,1,,0
09FEB2022:00:00:00,30 o menos,F,AstraZeneca,Público,145,67,,44
09FEB2022:00:00:00,30 o menos,F,Moderna,Público,4,6,,240
09FEB2022:00:00:00,30 o menos,F,Sinopharm,Público,574,670,,0
09FEB2022:00:00:00,30 o menos,F,Sputnik,Público,2,99,,5
"09FEB2022:00:00:00,30 o menos,F,""vacuna Coronavirus (CANSINO), vial x 1 dosis"",Público,3,0,,42"
"09FEB2022:00:00:00,30 o menos,F,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Público,83,218,,6588"
09FEB2022:00:00:00,30 o menos,M,AstraZeneca,Público,208,69,,31
09FEB2022:00:00:00,30 o menos,M,Moderna,Público,3,17,,242
09FEB2022:00:00:00,30 o menos,M,Sinopharm,Público,682,623,,0
09FEB2022:00:00:00,30 o menos,M,Sputnik,Público,6,105,,4
"09FEB2022:00:00:00,30 o menos,M,""vacuna Coronavirus (CANSINO), vial x 1 dosis"",Público,11,0,,33"
"09FEB2022:00:00:00,30 o menos,M,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Público,93,255,,6307"
09FEB2022:00:00:00,30 o menos,N,AstraZeneca,Público,1,0,,0
09FEB2022:00:00:00,31 a 40,F,AstraZeneca,Público,18,30,,38
09FEB2022:00:00:00,31 a 40,F,Moderna,Público,0,2,,165
09FEB2022:00:00:00,31 a 40,F,Sinopharm,Público,58,90,,0
02JAN2022:00:00:00,41 a 50,F,Sinopharm,Público,21,32,,0
02JAN2022:00:00:00,41 a 50,F,Sputnik,Público,4,41,,2
"02JAN2022:00:00:00,41 a 50,F,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Privado,0,0,,2"
"02JAN2022:00:00:00,41 a 50,F,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Público,1,1,,198"
02JAN2022:00:00:00,41 a 50,M,AstraZeneca,Público,19,23,,169
02JAN2022:00:00:00,41 a 50,M,Sinopharm,Público,27,27,,0
02JAN2022:00:00:00,41 a 50,M,Sputnik,Público,4,44,,0
"02JAN2022:00:00:00,41 a 50,M,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Público,0,4,,180"
02JAN2022:00:00:00,51 a 60,F,AstraZeneca,Privado,0,0,,2
02JAN2022:00:00:00,51 a 60,F,AstraZeneca,Público,9,10,,196
02JAN2022:00:00:00,51 a 60,F,Sinopharm,Público,5,26,,0
02JAN2022:00:00:00,51 a 60,F,Sputnik,Público,0,29,,1
"02JAN2022:00:00:00,51 a 60,F,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Privado,0,0,,4"
"02JAN2022:00:00:00,51 a 60,F,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Público,0,1,,2047"
02JAN2022:00:00:00,51 a 60,M,AstraZeneca,Público,8,15,,112
02JAN2022:00:00:00,51 a 60,M,Sinopharm,Público,11,15,,0
02JAN2022:00:00:00,51 a 60,M,Sputnik,Público,6,27,,0
"02JAN2022:00:00:00,51 a 60,M,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Privado,0,0,,7"
"02JAN2022:00:00:00,51 a 60,M,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Público,1,2,,2036"
02JAN2022:00:00:00,61 a 70,F,AstraZeneca,Privado,0,0,,3
02JAN2022:00:00:00,61 a 70,F,AstraZeneca,Público,4,2,,688
02JAN2022:00:00:00,61 a 70,F,Sinopharm,Público,4,8,,0
02JAN2022:00:00:00,61 a 70,F,Sputnik,Público,0,14,,0
"02JAN2022:00:00:00,61 a 70,F,""vacuna Coronavirus (CANSINO), vial x 1 dosis"",Público,1,0,,0"
"02JAN2022:00:00:00,61 a 70,F,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Privado,0,0,,3"
"02JAN2022:00:00:00,61 a 70,F,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Público,0,0,,604"
02JAN2022:00:00:00,61 a 70,M,AstraZeneca,Privado,0,0,,6
02JAN2022:00:00:00,61 a 70,M,AstraZeneca,Público,0,2,,555
02JAN2022:00:00:00,61 a 70,M,Sinopharm,Público,5,8,,0
02JAN2022:00:00:00,61 a 70,M,Sputnik,Público,0,15,,0
"08NOV2021:00:00:00,41 a 50,M,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Público,1,1,,0"
"31DEC2021:00:00:00,31 a 40,M,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Público nacional,1,0,,0"
03JAN2022:00:00:00,30 o menos,F,AstraZeneca,Privado,0,0,,8
03JAN2022:00:00:00,30 o menos,M,AstraZeneca,Privado,0,1,,3
03JAN2022:00:00:00,31 a 40,F,AstraZeneca,Privado,0,0,,10
03JAN2022:00:00:00,31 a 40,M,AstraZeneca,Privado,0,1,,2
03JAN2022:00:00:00,41 a 50,F,AstraZeneca,Privado,0,0,,6
03JAN2022:00:00:00,41 a 50,M,AstraZeneca,Privado,0,0,,3
03JAN2022:00:00:00,51 a 60,F,AstraZeneca,Privado,0,0,,4
03JAN2022:00:00:00,51 a 60,M,AstraZeneca,Privado,0,0,,2
03JAN2022:00:00:00,61 a 70,M,AstraZeneca,Privado,0,0,,2
04JAN2022:00:00:00,30 o menos,F,AstraZeneca,Público,201,190,,102
04JAN2022:00:00:00,30 o menos,F,Sinopharm,Público,366,631,,1
04JAN2022:00:00:00,30 o menos,F,Sputnik,Público,20,169,,1
"04JAN2022:00:00:00,30 o menos,F,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Público,181,204,,39"
04JAN2022:00:00:00,30 o menos,M,AstraZeneca,Público,286,171,,69
04JAN2022:00:00:00,30 o menos,M,Sinopharm,Público,419,574,,0
04JAN2022:00:00:00,30 o menos,M,Sputnik,Público,35,146,,1
"04JAN2022:00:00:00,30 o menos,M,""vacuna Coronavirus (CANSINO), vial x 1 dosis"",Público,0,1,,0"
"04JAN2022:00:00:00,30 o menos,M,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Público,195,218,,25"
04JAN2022:00:00:00,31 a 40,F,AstraZeneca,Público,74,113,,228
04JAN2022:00:00:00,31 a 40,F,Sinopharm,Público,64,72,,1
04JAN2022:00:00:00,31 a 40,F,Sputnik,Público,19,114,,0
"04JAN2022:00:00:00,31 a 40,F,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Público,0,2,,64"
04JAN2022:00:00:00,31 a 40,M,AstraZeneca,Público,115,103,,178
04JAN2022:00:00:00,31 a 40,M,Sinopharm,Público,84,90,,0
04JAN2022:00:00:00,31 a 40,M,Sputnik,Público,21,121,,0
"04JAN2022:00:00:00,31 a 40,M,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Público,1,3,,34"
04JAN2022:00:00:00,41 a 50,F,AstraZeneca,Público,75,99,,378
04JAN2022:00:00:00,41 a 50,F,Sinopharm,Público,33,37,,1
04JAN2022:00:00:00,41 a 50,F,Sputnik,Público,7,48,,6
"04JAN2022:00:00:00,41 a 50,F,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Público,1,2,,1383"
04JAN2022:00:00:00,41 a 50,M,AstraZeneca,Público,73,66,,255
04JAN2022:00:00:00,41 a 50,M,Sinopharm,Público,41,42,,0
04JAN2022:00:00:00,41 a 50,M,Sputnik,Público,12,50,,1
"04JAN2022:00:00:00,41 a 50,M,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Público,0,1,,1457"
04JAN2022:00:00:00,51 a 60,F,AstraZeneca,Público,31,56,,678
04JAN2022:00:00:00,51 a 60,F,Sinopharm,Público,21,29,,2
04JAN2022:00:00:00,51 a 60,F,Sputnik,Público,6,26,,11
"04JAN2022:00:00:00,51 a 60,F,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Público,2,0,,2413"
04JAN2022:00:00:00,51 a 60,M,AstraZeneca,Público,48,38,,414
04JAN2022:00:00:00,51 a 60,M,Sinopharm,Público,22,31,,2
04JAN2022:00:00:00,51 a 60,M,Sputnik,Público,3,24,,3
"04JAN2022:00:00:00,51 a 60,M,""vacuna Coronavirus (CANSINO), vial x 1 dosis"",Público,0,1,,0"
"04JAN2022:00:00:00,51 a 60,M,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Público,1,1,,2459"
04JAN2022:00:00:00,61 a 70,F,AstraZeneca,Público,19,19,,861
04JAN2022:00:00:00,61 a 70,F,Sinopharm,Público,10,11,,0
04JAN2022:00:00:00,61 a 70,F,Sputnik,Público,3,15,,7
"04JAN2022:00:00:00,61 a 70,F,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Público,0,0,,180"
04JAN2022:00:00:00,61 a 70,M,AstraZeneca,Público,17,19,,504
04JAN2022:00:00:00,61 a 70,M,Sinopharm,Público,4,9,,0
04JAN2022:00:00:00,61 a 70,M,Sputnik,Público,2,11,,2
"04JAN2022:00:00:00,61 a 70,M,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Público,1,0,,138"
04JAN2022:00:00:00,71 a 80,F,AstraZeneca,Público,8,18,,4018
04JAN2022:00:00:00,71 a 80,F,Sinopharm,Público,1,3,,1
04JAN2022:00:00:00,71 a 80,F,Sputnik,Público,2,12,,4
"03FEB2022:00:00:00,81 a 90,F,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Público,0,0,,58"
03FEB2022:00:00:00,81 a 90,M,AstraZeneca,Público,0,3,,2
03FEB2022:00:00:00,81 a 90,M,Moderna,Público,0,0,,16
03FEB2022:00:00:00,81 a 90,M,Sinopharm,Público,0,1,,0
03FEB2022:00:00:00,81 a 90,M,Sputnik,Público,0,1,,0
"03FEB2022:00:00:00,81 a 90,M,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Público,0,0,,27"
03FEB2022:00:00:00,91 o mas,F,AstraZeneca,Público,1,5,,19
03FEB2022:00:00:00,91 o mas,F,Moderna,Público,0,0,,10
03FEB2022:00:00:00,91 o mas,F,Sinopharm,Público,2,0,,0
03FEB2022:00:00:00,91 o mas,F,Sputnik,Público,0,1,,0
"03FEB2022:00:00:00,91 o mas,F,""vacuna Coronavirus (CANSINO), vial x 1 dosis"",Público,0,0,,1"
"03FEB2022:00:00:00,91 o mas,F,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Privado,0,0,,1"
"03FEB2022:00:00:00,91 o mas,F,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Público,0,2,,16"
03FEB2022:00:00:00,91 o mas,M,AstraZeneca,Público,2,1,,2
03FEB2022:00:00:00,91 o mas,M,Sinopharm,Público,1,0,,0
"03FEB2022:00:00:00,91 o mas,M,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Privado,0,0,,2"
"03FEB2022:00:00:00,91 o mas,M,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Público,0,0,,8"
"04JAN2022:00:00:00,71 a 80,F,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Público,0,0,,224"
04JAN2022:00:00:00,71 a 80,M,AstraZeneca,Público,3,4,,2634
04JAN2022:00:00:00,71 a 80,M,Sinopharm,Público,3,4,,0
04JAN2022:00:00:00,71 a 80,M,Sputnik,Público,1,3,,1
16FEB2022:00:00:00,81 a 90,F,AstraZeneca,Público,1,2,,29
16FEB2022:00:00:00,81 a 90,F,Moderna,Público,0,0,,19
16FEB2022:00:00:00,81 a 90,F,Sinopharm,Público,4,3,,0
16FEB2022:00:00:00,81 a 90,F,Sputnik,Público,0,2,,0
"16FEB2022:00:00:00,81 a 90,F,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Público,0,1,,49"
